,2004,2005
01/04 14:10:00,0.8565005416336919,
01/04 14:20:00,0.8594773436879699,
01/04 14:30:00,0.8606192430452512,
01/04 14:40:00,0.8647712680937035,
01/04 14:50:00,0.8647712680937035,
01/04 15:00:00,0.8650050901625177,
01/04 15:10:00,0.8650050901625177,
01/04 15:20:00,0.8650050901625177,
01/04 15:30:00,0.8650050901625177,
01/04 15:40:00,0.8650050901625177,
01/04 15:50:00,0.8676319919945557,
01/04 16:00:00,0.8676319919945557,
01/04 16:10:00,0.8676319919945557,
01/04 16:20:00,0.8739761014208594,
01/04 16:30:00,0.8758194432820161,
01/04 16:40:00,0.8800219844547496,
01/04 16:50:00,0.8758710305394417,
01/04 17:00:00,0.8722378221032749,
01/04 17:10:00,0.8722378221032749,
01/04 17:20:00,0.8722378221032749,
01/04 17:30:00,0.8746626811699286,
01/04 17:40:00,0.8773752771570167,
01/04 17:50:00,0.8826377573150718,
01/04 18:00:00,0.8905391312145139,
01/04 18:10:00,0.9021117432707377,1.4072119248871178
01/04 18:20:00,0.9157452905487957,1.4078967288241815
01/04 18:30:00,0.9246686186659403,1.4128669859426424
01/04 18:40:00,0.9301903582715065,1.420071789745868
01/04 18:50:00,0.9339413386934267,1.3942679918726755
01/04 19:00:00,0.9362373226312584,1.4244699120980202
01/04 19:10:00,0.9383767040473113,1.4229736603863135
01/04 19:20:00,0.9434728897142692,1.4225519301251224
01/04 19:30:00,0.9504610848065628,1.4322368743076024
01/04 19:40:00,0.9504610848065628,1.4375744784411686
01/04 19:50:00,0.9504610848065628,1.4429120825747346
01/04 20:00:00,0.950714445635164,1.432521141219333
01/04 20:10:00,0.9508193858834748,1.4233415209567133
01/04 20:20:00,0.9508193858834748,1.4231575906715135
01/04 20:30:00,0.951003159111727,1.4140783070354241
01/04 20:40:00,0.951003159111727,1.4099874677406676
01/04 20:50:00,0.9518168660186277,1.4099874677406676
01/04 21:00:00,0.9528443853060212,1.407107949538693
01/04 21:10:00,0.9485139905523302,1.410533314355078
01/04 21:20:00,0.9474864712649367,1.4139586791714627
01/04 21:30:00,0.9493809074698595,1.4240781961593556
01/04 21:40:00,0.9505272824620844,1.412996356674495
01/04 21:50:00,0.9486328462571616,1.4047565404860203
01/04 22:00:00,0.9493809074698595,1.4056256787783008
01/04 22:10:00,0.9485672005629587,1.405344502299437
01/04 22:20:00,0.9464889911297838,1.4050633258205736
01/04 22:30:00,0.9429976763399359,1.4054799771332425
01/04 22:40:00,0.9381016442006239,1.4058966284459111
01/04 22:50:00,0.9338130414745851,1.404345405422534
01/04 23:00:00,0.9247938631131896,1.4048388061172759
01/04 23:10:00,0.9130913364336958,1.4088528960299591
01/04 23:20:00,0.9053541375588148,1.4128669859426424
01/04 23:30:00,0.9053541375588148,1.4169696817389694
01/04 23:40:00,0.9034332620865164,1.4210723775352962
01/04 23:50:00,0.8939252420052912,1.4276290858191638
01/05 00:00:00,0.8853376746016308,1.4331279717743959
01/05 00:10:00,0.8827349783822043,1.4406429391533175
01/05 00:20:00,0.8853376746016308,1.441843510127911
01/05 00:30:00,0.887831486979721,1.4601157763889723
01/05 00:40:00,0.8868555447761788,1.4799890959801056
01/05 00:50:00,0.8859377710311063,1.4839266370897124
01/05 01:00:00,0.887164987984398,1.4839768184916833
01/05 01:10:00,0.8843433563895979,1.5045781487538445
01/05 01:20:00,0.881125185415724,1.5069541369441353
01/05 01:30:00,0.8796782705519008,1.5069541369441353
01/05 01:40:00,0.8808761192679744,1.5198892450576165
01/05 01:50:00,0.8880501179215788,1.4876571638635734
01/05 02:00:00,0.8916961478336861,1.4924816296340324
01/05 02:10:00,0.8936939051886248,1.5545136219284
01/05 02:20:00,0.8892638138022533,1.5566378505839022
01/05 02:30:00,0.8892638138022533,1.584369142616477
01/05 02:40:00,0.8892638138022533,1.5866949625312865
01/05 02:50:00,0.8892638138022533,1.595257630160789
01/05 03:00:00,0.8870399021893156,1.595257630160789
01/05 03:10:00,0.8831212693620786,1.595257630160789
01/05 03:20:00,0.8799030983882047,1.5968445750445455
01/05 03:30:00,0.8677134902599817,1.5890531033845945
01/05 03:40:00,0.8533888931891218,1.6077100789265175
01/05 03:50:00,0.8297862190971822,1.618673856025176
01/05 04:00:00,0.8257761821701923,1.6264077194302793
01/05 04:10:00,0.8429490766734695,1.6280736489636036
01/05 04:20:00,0.853445406504554,1.6293609071084862
01/05 04:30:00,0.8675710454645045,1.6297919930877838
01/05 04:40:00,0.8760580685067071,1.6312413186396422
01/05 04:50:00,0.8843332277885978,1.634971378104955
01/05 05:00:00,0.8847598952018242,1.638047012484624
01/05 05:10:00,0.8877470791458703,1.641388493791928
01/05 05:20:00,0.8927496295003593,1.641388493791928
01/05 05:30:00,0.8927496295003593,1.6466232338290667
01/05 05:40:00,0.8974523149535473,1.6525274684070057
01/05 05:50:00,0.9032227387410964,1.6542882329041027
01/05 06:00:00,0.899781869489399,1.6553976135661324
01/05 06:10:00,0.899781869489399,1.6623915355535965
01/05 06:20:00,0.8982727068308856,1.663322575288956
01/05 06:30:00,0.890633151029341,1.6655515491013189
01/05 06:40:00,0.8818095707375488,1.664568771232474
01/05 06:50:00,0.8777942177089361,1.6650558558805446
01/05 07:00:00,0.8746582910525935,1.6621614749905864
01/05 07:10:00,0.8736126572590317,1.656768260848356
01/05 07:20:00,0.8736126572590317,1.656768260848356
01/05 07:30:00,0.8719981480084719,1.658193494040723
01/05 07:40:00,0.8719981480084719,1.6545817321639702
01/05 07:50:00,0.8719981480084719,1.6502783454390133
01/05 08:00:00,0.8731287447582208,1.647249008110354
01/05 08:10:00,0.8717001999435343,1.6446164223178634
01/05 08:20:00,0.8641834127336876,1.6425101799484156
01/05 08:30:00,0.8686731990373757,1.6425101799484156
01/05 08:40:00,0.8728743290530105,1.6377836098730663
01/05 08:50:00,0.8686731990373757,1.6377836098730663
01/05 09:00:00,0.877220489392655,1.6359592091077522
01/05 09:10:00,0.8814216194082897,1.6338404971692526
01/05 09:20:00,0.8844936599010371,1.630402663866126
01/05 09:30:00,0.887213821123095,1.6338404971692526
01/05 09:40:00,0.8924362758526333,1.6294300522888123
01/05 09:50:00,0.8963851667591232,1.6262287150083075
01/05 10:00:00,0.899341956601251,1.625760873195281
01/05 10:10:00,0.905334667745153,1.6242919734390275
01/05 10:20:00,0.9117844748317743,1.620185775559932
01/05 10:30:00,0.9147601607695228,1.622910406810547
01/05 10:40:00,0.9154273958860328,1.6178300396353102
01/05 10:50:00,0.9096773890454981,1.6133720920105845
01/05 11:00:00,0.9068985282857995,1.612330129205021
01/05 11:10:00,0.8930435680571477,1.610613109944264
01/05 11:20:00,0.8894727835538798,1.5884479808720982
01/05 11:30:00,0.8873815159667562,1.5819631113155546
01/05 11:40:00,0.8873815159667562,1.5804376225356718
01/05 11:50:00,0.8873815159667562,1.5776931991844614
01/05 12:00:00,0.8883404835339568,1.5712435777556406
01/05 12:10:00,0.8883404835339568,1.5572034601779445
01/05 12:20:00,0.8975249229340628,1.524842787698535
01/05 12:30:00,0.9068985282857995,1.4737402081482336
01/05 12:40:00,0.9072194956608555,1.4704568191831002
01/05 12:50:00,0.9083685452843815,1.4666782435973562
01/05 13:00:00,0.9253421358940885,1.4659367911457166
01/05 13:10:00,0.985847069875432,1.4659367911457166
01/05 13:20:00,1.0118841614296774,1.465864346356979
01/05 13:30:00,1.0118841614296774,1.4634034622241452
01/05 13:40:00,1.0118841614296774,1.4644308525610827
01/05 13:50:00,1.0118841614296774,1.4442423863149771
01/05 14:00:00,1.0210983074677955,1.439402160945174
01/05 14:10:00,1.0178907601474985,1.439402160945174
01/05 14:20:00,1.0228536212888575,1.449216959702083
01/05 14:30:00,1.0197352598615694,1.4389145168685715
01/05 14:40:00,1.0216420481429105,1.4389145168685715
01/05 14:50:00,1.0222850911262407,1.439402160945174
01/05 15:00:00,1.0310091149413578,1.4413899350962616
01/05 15:10:00,1.0291010327201888,1.461969968428249
01/05 15:20:00,1.0295361621332757,1.4634453543875856
01/05 15:30:00,1.0196219533194488,1.4634759070128829
01/05 15:40:00,1.0181692046046835,1.466862915512745
01/05 15:50:00,1.0181692046046835,1.468721339619973
01/05 16:00:00,1.017979571235154,1.468721339619973
01/05 16:10:00,1.019614095902276,1.4761663671739462
01/05 16:20:00,1.019614095902276,1.4812759194147964
01/05 16:30:00,1.0181692046046835,1.493955910947725
01/05 16:40:00,1.014529638345921,1.506795965438843
01/05 16:50:00,1.0154469858039188,1.5144535502559524
01/05 17:00:00,1.0154469858039188,1.5276287326550568
01/05 17:10:00,1.0154469858039188,1.5170392779143773
01/05 17:20:00,1.0154469858039188,1.52172045315143
01/05 17:30:00,1.0154469858039188,1.5198171741964117
01/05 17:40:00,1.0141982973914925,1.5151359989593591
01/05 17:50:00,1.0121764885874076,1.5151724899413583
01/05 18:00:00,1.005832408967175,1.518190631943843
01/05 18:10:00,1.0036076574511097,1.5396828573110826
01/05 18:20:00,0.9932778548899139,1.548124060055008
01/05 18:30:00,0.990264754830747,1.5522517218851632
01/05 18:40:00,0.990264754830747,1.5581035151190024
01/05 18:50:00,0.9909572788508956,1.580234779594941
01/05 19:00:00,0.9781888022571052,1.5924397611032033
01/05 19:10:00,0.9711706174230466,1.5857849774536694
01/05 19:20:00,0.9711706174230466,1.5871677209340092
01/05 19:30:00,0.9781888022571052,1.5966689343982172
01/05 19:40:00,0.9668051637301309,1.6003377252454547
01/05 19:50:00,0.9668051637301309,1.6017913421011698
01/05 20:00:00,0.9668051637301309,1.6043002360577814
01/05 20:10:00,0.9663917428309188,1.6077615286401374
01/05 20:20:00,0.9625233027900253,1.6224899973943228
01/05 20:30:00,0.9644609116896319,1.640142996746887
01/05 20:40:00,0.9620777534527182,1.6510358322725511
01/05 20:50:00,0.9620777534527182,1.6626723532821552
01/05 21:00:00,0.9604078367050766,1.6626723532821552
01/05 21:10:00,0.958729298680796,1.6508091304291748
01/05 21:20:00,0.9523391608270544,1.6742681423463937
01/05 21:30:00,0.9528666616506971,1.6821707025453374
01/05 21:40:00,0.9528666616506971,1.6881654431466
01/05 21:50:00,0.9467753579811427,1.6866277084910741
01/05 22:00:00,0.9423702169166379,1.6876221731394985
01/05 22:10:00,0.9306704940894266,1.686848853746585
01/05 22:20:00,0.9225875719508948,1.686848853746585
01/05 22:30:00,0.9143848350796302,1.6864480758314426
01/05 22:40:00,0.9143848350796302,1.6863680995116117
01/05 22:50:00,0.9150631040756854,1.6863680995116117
01/05 23:00:00,0.919307266613592,1.6833239098230064
01/05 23:10:00,0.9242854479535936,1.6833239098230064
01/05 23:20:00,0.926084603160594,1.6833239098230064
01/05 23:30:00,0.9221333285243607,1.6802206641085964
01/05 23:40:00,0.9235288946836597,1.6833239098230064
01/05 23:50:00,0.9249812383634043,1.6842523179340274
01/06 00:00:00,0.9249812383634043,1.6805284988829192
01/06 00:10:00,0.9249812383634043,1.6718774885411711
01/06 00:20:00,0.9249812383634043,1.66802578259044
01/06 00:30:00,0.9245497807287305,1.6731093580120697
01/06 00:40:00,0.9239637789819424,1.6587631371615308
01/06 00:50:00,0.9230019666208862,1.641874195304305
01/06 01:00:00,0.915509780822881,1.6344532991916196
01/06 01:10:00,0.901014788705323,1.6318040019466316
01/06 01:20:00,0.901014788705323,1.6137761437931346
01/06 01:30:00,0.901014788705323,1.6110833519057977
01/06 01:40:00,0.8954692464493899,1.6110833519057977
01/06 01:50:00,0.9042935384068533,1.590416478106535
01/06 02:00:00,0.9029658885677936,1.5772454724360414
01/06 02:10:00,0.9014621578863236,1.575398100329509
01/06 02:20:00,0.905672261815009,1.555711561800881
01/06 02:30:00,0.9013208282157368,1.5301148265884594
01/06 02:40:00,0.8994845617034022,1.5166852432176985
01/06 02:50:00,0.9072300736014132,1.5026185909208059
01/06 03:00:00,0.9133738495785177,1.4773460510202119
01/06 03:10:00,0.9158787188428125,1.4627681954055882
01/06 03:20:00,0.9160807798979892,1.4560703446220098
01/06 03:30:00,0.9160807798979892,1.4460966329483909
01/06 03:40:00,0.910380717759445,1.4387763242768639
01/06 03:50:00,0.905614785936804,1.4211860991938692
01/06 04:00:00,0.9078998622778882,1.39776566751507
01/06 04:10:00,0.9155176666609913,1.3882069691404926
01/06 04:20:00,0.9183678455229951,1.3922943658885427
01/06 04:30:00,0.9262506974369094,1.3885593598835069
01/06 04:40:00,0.9324200533628003,1.3891773303277533
01/06 04:50:00,0.9344018699637447,1.3885593598835069
01/06 05:00:00,0.9357991068379156,1.3871858676516857
01/06 05:10:00,0.9376074794702786,1.3871858676516857
01/06 05:20:00,0.9447352991856081,1.3859461260743327
01/06 05:30:00,0.9447352991856081,1.386815118687853
01/06 05:40:00,0.943997164893656,1.38615709957556
01/06 05:50:00,0.9429207114552279,1.3805830216386168
01/06 06:00:00,0.9401431067511463,1.3779993143149676
01/06 06:10:00,0.9376641522105505,1.3779993143149676
01/06 06:20:00,0.9357971258507928,1.3805830216386168
01/06 06:30:00,0.9338574050841886,1.383241934586732
01/06 06:40:00,0.9338574050841886,1.3850901806646174
01/06 06:50:00,0.9338574050841886,1.3850901806646174
01/06 07:00:00,0.9343088503299084,1.3856236401200888
01/06 07:10:00,0.9357971258507928,1.3856236401200888
01/06 07:20:00,0.9357971258507928,1.3841660576256745
01/06 07:30:00,0.9357971258507928,1.3768278019550604
01/06 07:40:00,0.9357971258507928,1.3768278019550604
01/06 07:50:00,0.9275768168350591,1.3698301564166673
01/06 08:00:00,0.9253537885382325,1.3698301564166673
01/06 08:10:00,0.9253489063877428,1.3651890082448948
01/06 08:20:00,0.9226734232771049,1.3725156633394342
01/06 08:30:00,0.9195296364529876,1.37369203847726
01/06 08:40:00,0.9148232232159398,1.3675110338538432
01/06 08:50:00,0.9118717399277595,1.3651109719477206
01/06 09:00:00,0.9098265046844667,1.3559302281144745
01/06 09:10:00,0.9130131017519856,1.3536845068575676
01/06 09:20:00,0.9137240614488994,1.3536845068575676
01/06 09:30:00,0.9124457294673565,1.3441286362911349
01/06 09:40:00,0.9115789470368885,1.3441286362911349
01/06 09:50:00,0.9287269199467247,1.3346608556332615
01/06 10:00:00,0.9485490059574258,1.3511974652266592
01/06 10:10:00,0.9595879824960896,1.3458507833454976
01/06 10:20:00,0.9662780850659589,1.3458507833454976
01/06 10:30:00,0.9839453351247491,1.3318424746446165
01/06 10:40:00,0.983957193867234,1.3281903930777792
01/06 10:50:00,0.9922294190923252,1.3283841250026338
01/06 11:00:00,0.9982599479789416,1.3275406880107083
01/06 11:10:00,1.000234681650225,1.3256294360978407
01/06 11:20:00,1.0023980570644002,1.3256294360978407
01/06 11:30:00,1.004947485002841,1.3256294360978407
01/06 11:40:00,1.0086962040521124,1.3242965792468326
01/06 11:50:00,1.011076754308366,1.3227718273951767
01/06 12:00:00,1.0159850958380496,1.3276582479101853
01/06 12:10:00,1.0294172478652683,1.3227718273951767
01/06 12:20:00,1.0387971597115846,1.3153404404592395
01/06 12:30:00,1.046187569509908,1.3153404404592395
01/06 12:40:00,1.056876081726871,1.31130678999575
01/06 12:50:00,1.056876081726871,1.3076800337589736
01/06 13:00:00,1.0531762913593832,1.3058162987225006
01/06 13:10:00,1.0531762913593832,1.3025910458462708
01/06 13:20:00,1.0516753437641921,1.299891788117344
01/06 13:30:00,1.051567562879365,1.29727510777754
01/06 13:40:00,1.051567562879365,1.2966379929399645
01/06 13:50:00,1.0531647015634447,1.2959259087621187
01/06 14:00:00,1.0531647015634447,1.291637595951582
01/06 14:10:00,1.05497858258241,1.291313517042059
01/06 14:20:00,1.05497858258241,1.2867965979710503
01/06 14:30:00,1.05497858258241,1.2824986630273818
01/06 14:40:00,1.0631564233053836,1.2767294297064518
01/06 14:50:00,1.0632161088292715,1.2695193423473254
01/06 15:00:00,1.0673920866062787,1.26840745209351
01/06 15:10:00,1.0673920866062787,1.275472795654701
01/06 15:20:00,1.0689355983601607,1.2825422516641498
01/06 15:30:00,1.0708099863920142,1.2803294209518477
01/06 15:40:00,1.0679988939977572,1.2800576351328445
01/06 15:50:00,1.0679988939977572,1.2768257727629857
01/06 16:00:00,1.067559062135837,1.2739224431444245
01/06 16:10:00,1.0685121076558977,1.2732330914175738
01/06 16:20:00,1.0647562282649403,1.2732330914175738
01/06 16:30:00,1.057943994407141,1.2640733755864184
01/06 16:40:00,1.0487026538292066,1.2613592194590346
01/06 16:50:00,1.0432091929048553,1.2613592194590346
01/06 17:00:00,1.04228571245824,1.2567323099922962
01/06 17:10:00,1.040528075556238,1.2589533822020527
01/06 17:20:00,1.0371106236846654,1.258872771792927
01/06 17:30:00,1.0280307970621247,1.255880070637178
01/06 17:40:00,1.019359508959342,1.2555832646609815
01/06 17:50:00,1.0153339350899355,1.2555832646609815
01/06 18:00:00,1.0118833450564462,1.2567323099922962
01/06 18:10:00,1.0024800612664158,1.2602211279349091
01/06 18:20:00,0.9944873589586367,1.26310468618877
01/06 18:30:00,0.9934352159881872,1.2674558736225772
01/06 18:40:00,0.989208401582055,1.2681153453714535
01/06 18:50:00,0.9813194993758763,1.2657069478270644
01/06 19:00:00,0.9774623163152902,1.2638392899379784
01/06 19:10:00,0.9692843507387233,1.258523115921534
01/06 19:20:00,0.9566669425181067,1.258523115921534
01/06 19:30:00,0.9539194857098049,1.2612387168397101
01/06 19:40:00,0.9534513672563083,1.263997861154212
01/06 19:50:00,0.9321255891669331,1.26939895985435
01/06 20:00:00,0.9044111098920635,1.2759759724353508
01/06 20:10:00,0.8839640758805613,1.2867240311038497
01/06 20:20:00,0.869637180607099,1.301992154220354
01/06 20:30:00,0.8618589854639457,1.3065953433758621
01/06 20:40:00,0.8504991963994404,1.3098634427461338
01/06 20:50:00,0.8249509081698942,1.316938486049664
01/06 21:00:00,0.79296717172284,1.3218489058702225
01/06 21:10:00,0.7738483724799184,1.3218489058702225
01/06 21:20:00,0.7654082922879251,1.3196409505711424
01/06 21:30:00,0.7613351324216466,1.3196409505711424
01/06 21:40:00,0.7613351324216466,1.3174106401998862
01/06 21:50:00,0.7605950439170706,1.3157015535270338
01/06 22:00:00,0.756038627494103,1.3157015535270338
01/06 22:10:00,0.7524346208588525,1.3174106401998862
01/06 22:20:00,0.7503685595880322,1.3107911337064748
01/06 22:30:00,0.7475587923905466,1.3125002203793272
01/06 22:40:00,0.7435484922172204,1.3098634427461338
01/06 22:50:00,0.7392549128580508,1.3120184173510827
01/06 23:00:00,0.7335276565973643,1.321457578856268
01/06 23:10:00,0.7316863557192489,1.321457578856268
01/06 23:20:00,0.7322699537177905,1.318189479485996
01/06 23:30:00,0.7276642129424036,1.318189479485996
01/06 23:40:00,0.7214395632941784,1.3166284629170106
01/06 23:50:00,0.7229582075787624,1.3166284629170106
01/07 00:00:00,0.7229582075787624,1.3123615568901363
01/07 00:10:00,0.7188040569949887,1.3166284629170106
01/07 00:20:00,0.7172434634383964,1.318347738287617
01/07 00:30:00,0.7156846831046675,1.3194286907022157
01/07 00:40:00,0.7171198860557251,1.3283513529569881
01/07 00:50:00,0.7172434634383964,1.3327882734335237
01/07 01:00:00,0.7172434634383964,1.3361658725565824
01/07 01:10:00,0.7172434634383964,1.3399074732150495
01/07 01:20:00,0.7172434634383964,1.3423886118353494
01/07 01:30:00,0.7171198860557251,1.349160511299512
01/07 01:40:00,0.7166428053286235,1.3522127449246504
01/07 01:50:00,0.7194183407618068,1.3511249071119344
01/07 02:00:00,0.7223372696282555,1.357178882877526
01/07 02:10:00,0.7223372696282555,1.357178882877526
01/07 02:20:00,0.7227375727584254,1.3675413603100606
